date,recip_state,recip_county,completeness_pct,administered_dose1_recip,series_complete_yes,booster_doses
2022-04-28T00:00:00.000,Georgia,Rabun County,89.5,8993,7919,3368
2022-04-28T00:00:00.000,Georgia,Randolph County,89.5,3619,3149,1208
2022-04-28T00:00:00.000,Georgia,Atkinson County,89.5,3876,3237,886
2022-04-28T00:00:00.000,Georgia,Chatham County,89.5,187954,163012,62674
2022-04-28T00:00:00.000,Georgia,McDuffie County,89.5,10946,9589,3258
2022-04-28T00:00:00.000,Georgia,Stephens County,89.5,12085,10693,4296
2022-04-28T00:00:00.000,Georgia,Wheeler County,89.5,2343,2084,729
2022-04-28T00:00:00.000,Georgia,Dougherty County,89.5,50271,43307,16061
2022-04-28T00:00:00.000,Georgia,Warren County,89.5,2866,2524,997
2022-04-28T00:00:00.000,Georgia,Meriwether County,89.5,10063,8797,3313
2022-04-28T00:00:00.000,Georgia,Troup County,89.5,30193,25815,8832
2022-04-28T00:00:00.000,Georgia,Catoosa County,89.5,34913,29868,9833
2022-04-28T00:00:00.000,Georgia,Grady County,89.5,12343,10853,3705
2022-04-28T00:00:00.000,Georgia,Early County,89.5,5550,4983,1769
2022-04-28T00:00:00.000,Georgia,Monroe County,89.5,13291,11625,4396
2022-04-28T00:00:00.000,Georgia,Jenkins County,89.5,3764,3288,1221
2022-04-28T00:00:00.000,Georgia,Lowndes County,89.5,54486,46981,14695
2022-04-28T00:00:00.000,Georgia,Baldwin County,89.5,22498,19852,7896
2022-04-28T00:00:00.000,Georgia,Lanier County,89.5,3316,2824,903
2022-04-28T00:00:00.000,Georgia,Oconee County,89.5,25218,23023,10608
2022-04-28T00:00:00.000,Georgia,White County,89.5,12170,10999,4802
2022-04-28T00:00:00.000,Georgia,Rockdale County,89.5,52678,46104,19513
2022-04-28T00:00:00.000,Georgia,Brantley County,89.5,5893,4986,1368
2022-04-28T00:00:00.000,Georgia,Mitchell County,89.5,11718,10420,3778
2022-04-28T00:00:00.000,Georgia,Paulding County,89.5,71696,63059,22009
2022-04-28T00:00:00.000,Georgia,Bacon County,89.5,3896,3418,1038
2022-04-28T00:00:00.000,Georgia,Dawson County,89.5,11641,10388,3838
2022-04-28T00:00:00.000,Georgia,Fannin County,89.5,12491,11008,4863
2022-04-28T00:00:00.000,Georgia,Wayne County,89.5,14336,12610,4199
2022-04-28T00:00:00.000,Georgia,Barrow County,89.5,37935,33363,12222
2022-04-28T00:00:00.000,Georgia,Bleckley County,89.5,5456,4700,1611
2022-04-28T00:00:00.000,Georgia,Evans County,89.5,5007,4335,1629
2022-04-28T00:00:00.000,Georgia,Pickens County,89.5,15291,13566,6113
2022-04-28T00:00:00.000,Georgia,Camden County,89.5,36009,30992,7649
2022-04-28T00:00:00.000,Georgia,Towns County,89.5,6705,5870,2609
2022-04-28T00:00:00.000,Georgia,Bibb County,89.5,82114,70441,25762
2022-04-28T00:00:00.000,Georgia,Brooks County,89.5,8677,7448,2617
2022-04-28T00:00:00.000,Georgia,Madison County,89.5,14464,12969,5135
2022-04-28T00:00:00.000,Georgia,Treutlen County,89.5,2800,2427,812
2022-04-28T00:00:00.000,Georgia,Irwin County,89.5,3924,3448,1059
2022-04-28T00:00:00.000,Georgia,Sumter County,89.5,17540,15323,5990
