date,recip_state,recip_county,completeness_pct,administered_dose1_recip,series_complete_yes,booster_doses
2022-04-28T00:00:00.000,Missouri,Clay County,91.3,156627,135388,65550
2022-04-28T00:00:00.000,Missouri,Bollinger County,91.3,4527,4022,1451
2022-04-28T00:00:00.000,Missouri,Newton County,91.3,17584,15076,8176
2022-04-28T00:00:00.000,Missouri,St. Louis County,91.3,751032,637427,310347
2022-04-28T00:00:00.000,Missouri,Hickory County,91.3,4177,3641,1899
2022-04-28T00:00:00.000,Missouri,New Madrid County,91.3,6618,5737,2415
2022-04-28T00:00:00.000,Missouri,Scott County,91.3,19033,16717,5362
2022-04-28T00:00:00.000,Missouri,Worth County,91.3,958,828,351
2022-04-28T00:00:00.000,Missouri,Audrain County,91.3,11025,9641,4257
2022-04-28T00:00:00.000,Missouri,Stone County,91.3,13754,12011,6092
2022-04-28T00:00:00.000,Missouri,Cass County,91.3,65084,54923,23400
2022-04-28T00:00:00.000,Missouri,Osage County,91.3,5963,5410,2546
2022-04-28T00:00:00.000,Missouri,Pulaski County,91.3,32877,26955,3831
2022-04-28T00:00:00.000,Missouri,Ralls County,91.3,3252,2940,1828
2022-04-28T00:00:00.000,Missouri,Benton County,91.3,10712,9296,4288
2022-04-28T00:00:00.000,Missouri,Chariton County,91.3,3189,2812,1444
2022-04-28T00:00:00.000,Missouri,Dallas County,91.3,6842,5914,2492
2022-04-28T00:00:00.000,Missouri,Pemiscot County,91.3,6366,4973,1103
2022-04-28T00:00:00.000,Missouri,Mercer County,91.3,1540,1295,556
2022-04-28T00:00:00.000,Missouri,St. Francois County,91.3,33337,29309,11221
2022-04-28T00:00:00.000,Missouri,Maries County,91.3,4309,3820,1425
2022-04-28T00:00:00.000,Missouri,Barry County,91.3,18944,15911,5865
2022-04-28T00:00:00.000,Missouri,Franklin County,91.3,63226,56500,24166
2022-04-28T00:00:00.000,Missouri,Jackson County,91.3,494912,402633,162007
2022-04-28T00:00:00.000,Missouri,Phelps County,91.3,22499,19550,8102
2022-04-28T00:00:00.000,Missouri,Platte County,91.3,70344,59558,28521
2022-04-28T00:00:00.000,Missouri,Carroll County,91.3,4742,4276,1803
2022-04-28T00:00:00.000,Missouri,Camden County,91.3,24214,21045,9347
2022-04-28T00:00:00.000,Missouri,Mississippi County,91.3,6422,5675,2129
2022-04-28T00:00:00.000,Missouri,Wright County,91.3,7599,6522,2582
2022-04-28T00:00:00.000,Missouri,McDonald County,91.3,9785,7544,2178
2022-04-28T00:00:00.000,Missouri,Schuyler County,91.3,1420,1243,683
2022-04-28T00:00:00.000,Missouri,Barton County,91.3,4500,3902,1534
2022-04-28T00:00:00.000,Missouri,DeKalb County,91.3,3951,3520,1495
