date,recip_state,recip_county,completeness_pct,administered_dose1_recip,series_complete_yes,booster_doses
2022-04-28T00:00:00.000,Kentucky,Lawrence County,94,8398,7428,3014
2022-04-28T00:00:00.000,Kentucky,Marion County,94,10797,9743,4464
2022-04-28T00:00:00.000,Kentucky,Boyle County,94,19633,17135,8144
2022-04-28T00:00:00.000,Kentucky,Bath County,94,7485,6753,2951
2022-04-28T00:00:00.000,Kentucky,Daviess County,94,61099,55094,26613
2022-04-28T00:00:00.000,Kentucky,Jessamine County,94,33601,29171,12782
2022-04-28T00:00:00.000,Kentucky,Pike County,94,34190,30606,13140
2022-04-28T00:00:00.000,Kentucky,Washington County,94,6975,6186,2747
2022-04-28T00:00:00.000,Kentucky,Gallatin County,94,3993,3654,1546
2022-04-28T00:00:00.000,Kentucky,Carlisle County,94,2144,1956,866
2022-04-28T00:00:00.000,Kentucky,Hart County,94,7597,6796,3017
2022-04-28T00:00:00.000,Kentucky,Mason County,94,9730,8707,4110
2022-04-28T00:00:00.000,Kentucky,Hardin County,94,83775,69852,24648
2022-04-28T00:00:00.000,Kentucky,Allen County,94,9442,8465,3523
2022-04-28T00:00:00.000,Kentucky,Lee County,94,4019,3697,1565
2022-04-28T00:00:00.000,Kentucky,Trigg County,94,7774,6901,3025
2022-04-28T00:00:00.000,Kentucky,Clark County,94,22559,19848,8865
2022-04-28T00:00:00.000,Kentucky,Clinton County,94,4828,4182,1590
2022-04-28T00:00:00.000,Kentucky,Hancock County,94,5855,5171,2396
2022-04-28T00:00:00.000,Kentucky,Rowan County,94,14240,12792,5836
2022-04-28T00:00:00.000,Kentucky,Barren County,94,22883,20386,8788
2022-04-28T00:00:00.000,Kentucky,Powell County,94,7309,6538,2833
2022-04-28T00:00:00.000,Kentucky,Harrison County,94,10530,9479,4360
2022-04-28T00:00:00.000,Kentucky,Bell County,94,13708,11932,4292
